Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;EMS001__Luftemissionen__t
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-J;Informations- und Kommunikationsdienstleistungen;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;1854084
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;352
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;16
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;1998
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;158
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;98
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;31
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;28
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;103829
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-K;Finanz- und Versicherungsdienstleistungen;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;1104691
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;79
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;17
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;3791
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;35
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;193
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;26
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;225
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;16332
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-L;Dienstleistungen d. Grundstücks- u. Wohnungswesens;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;379952
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;8734058
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;545
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;149
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;33090
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;284
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;1706
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;221
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;1942
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;197846
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-M;Freiberufliche, wissenschaftliche u. technische DL;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;185387
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;1055040
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;148
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;17
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;2640
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;96
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;121
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;25
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;106
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;10029
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-N;Sonstige wirtschaftliche Dienstleistungen;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;8049725
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;1784
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;135
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;24609
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;2880
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;8148
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;151
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;1718
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;177197
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-O;DL d.öff.Verwaltung,d.Verteidigung u.d.Sozialvers.;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;4348473
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;964
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;33
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;2812
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;516
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;130
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;59
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;57
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;2664
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-P;Erziehungs- und Unterrichtsdienstleistungen;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;6943135
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;1570
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;378
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;5908
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;1207
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;457
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART09;Luftemissionsart NH3;116
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART10;Luftemissionsart Feinst10;175
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART11;Luftemissionsart HFC;119615
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART12;Luftemissionsart PFC;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-Q;Dienstleistungen des Gesundheits- und Sozialwesens;UMWEM1;Luftemissionsart;EMISART13;Luftemissionsart SF6;0
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-R-01;Sonstige Dienstleistungen;UMWEM1;Luftemissionsart;EMISART08;Luftemissionsart CO2;6524033
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-R-01;Sonstige Dienstleistungen;UMWEM1;Luftemissionsart;EMISART07;Luftemissionsart CH4;610
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-R-01;Sonstige Dienstleistungen;UMWEM1;Luftemissionsart;EMISART05;Luftemissionsart N2O;125
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-R-01;Sonstige Dienstleistungen;UMWEM1;Luftemissionsart;EMISART03;Luftemissionsart NOX;24732
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-R-01;Sonstige Dienstleistungen;UMWEM1;Luftemissionsart;EMISART02;Luftemissionsart SO2;484
85111;Emittentenstruktur (Schadstoffe, Abfall, Abwasser);JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;CP08U2;CPA 2008: Produktionsbereiche;CPA08-R-01;Sonstige Dienstleistungen;UMWEM1;Luftemissionsart;EMISART04;Luftemissionsart NMVOC;2092
